yearmoth  min	  5th	   med	    95th     max
206504  283.09   283.49   287.44   290.21   291.00 
206505  291.37   291.53   294.40   297.81   297.97 
206506  296.30   298.27   301.32   303.75   303.86 
206507  300.89   302.54   305.82   308.53   308.58 
206508  303.20   303.34   305.85   307.34   307.65 
206509  295.35   296.84   299.58   302.71   303.48 
206510  287.21   288.45   291.49   294.19   295.53 
206511  278.68   279.34   282.17   285.08   285.20 
206512  272.17   273.05   275.97   279.16   280.18 
206601  269.82   270.51   275.26   278.94   279.38 
206602  273.44   274.32   277.47   281.51   284.74 
206603  277.91   277.95   281.27   284.82   288.25 
206604  283.05   283.19   286.95   290.76   291.02 
206605  291.49   291.54   294.02   298.16   298.55 
206606  297.17   298.40   300.45   304.19   304.35 
206607  302.22   302.78   305.12   307.81   307.87 
206608  300.08   301.43   305.36   307.34   308.05 
206609  295.62   296.01   298.99   301.42   303.10 
206610  286.70   287.83   291.71   293.86   294.18 
206611  277.76   278.24   281.44   286.64   286.83 
206612  271.33   272.18   275.71   279.74   280.22 
206701  269.86   271.85   274.92   280.17   281.67 
206702  273.75   273.82   277.31   281.09   282.32 
206703  276.21   278.16   280.47   284.73   285.04 
206704  282.84   283.45   287.22   290.21   291.02 
206705  290.32   290.47   294.50   296.59   296.68 
206706  297.96   298.57   300.83   302.62   302.77 
206707  301.02   301.91   305.51   307.62   307.75 
206708  301.94   302.99   305.27   307.31   307.51 
206709  295.54   296.80   299.72   302.08   303.39 
206710  286.50   287.78   290.83   293.47   293.77 
206711  278.03   279.09   281.60   285.24   285.86 
206712  271.42   271.71   275.42   278.49   278.56 
206801  270.94   272.23   275.44   279.49   280.31 
206802  273.12   273.12   277.15   281.08   283.06 
206803  276.41   276.82   280.75   286.64   286.76 
206804  280.49   282.35   286.76   290.07   291.02 
206805  290.66   291.02   294.22   297.20   297.95 
206806  297.19   298.48   300.43   304.41   305.63 
206807  301.26   301.66   305.91   308.18   308.25 
206808  301.85   302.83   306.06   307.71   307.72 
206809  296.02   296.11   299.73   302.13   302.22 
206810  288.15   288.30   291.50   293.71   294.23 
206811  278.65   278.92   282.06   285.26   285.87 
206812  271.46   272.27   275.56   278.99   279.86 
206901  269.93   270.05   274.90   278.74   281.44 
206902  272.10   272.31   277.58   280.09   280.81 
206903  276.63   276.82   280.71   285.36   288.07 
206904  283.80   283.83   287.65   291.85   295.36 
206905  291.37   292.22   294.26   297.85   299.72 
206906  298.30   298.40   301.18   303.93   304.17 
206907  301.93   303.04   305.96   307.75   308.75 
206908  301.95   302.16   306.30   307.83   308.10 
206909  296.46   297.01   299.91   301.55   302.35 
206910  288.37   288.59   291.43   294.49   294.50 
206911  278.57   279.12   282.30   285.74   286.20 
206912  272.21   273.62   275.63   279.26   281.66 
207001  269.62   269.65   275.09   279.23   280.16 
207002  271.26   273.38   278.21   281.85   281.91 
207003  277.77   278.08   281.98   285.36   285.47 
207004  283.03   283.61   287.09   291.07   292.77 
207005  291.92   292.31   295.27   297.56   297.64 
207006  296.29   297.36   300.52   303.10   305.27 
207007  301.28   303.20   305.91   308.24   308.84 
207008  301.55   301.82   305.59   308.04   308.05 
207009  295.68   296.19   299.96   302.85   303.74 
207010  287.37   288.04   291.08   293.56   294.00 
207011  280.17   280.45   282.19   285.36   285.78 
207012  269.75   272.32   276.42   279.88   280.32 
207101  270.51   272.72   275.39   278.53   279.79 
207102  274.01   275.54   277.69   281.32   283.20 
207103  277.51   277.66   280.89   284.45   284.70 
207104  284.33   284.50   287.34   289.97   290.24 
207105  291.30   292.06   294.73   298.39   298.50 
207106  298.93   299.11   301.19   304.06   305.67 
207107  300.51   301.63   305.33   308.31   308.71 
207108  301.64   302.07   304.94   307.62   308.35 
207109  295.32   295.71   300.00   301.65   301.76 
207110  288.48   288.50   290.91   294.22   295.45 
207111  278.60   279.07   282.32   283.82   284.63 
207112  272.54   273.23   275.55   279.44   279.50 
207201  270.67   271.54   274.69   276.56   278.25 
207202  271.93   274.10   277.94   280.44   282.38 
207203  276.44   277.57   281.60   284.27   284.84 
207204  282.88   283.25   287.23   291.62   291.73 
207205  291.72   292.10   294.24   297.32   298.10 
207206  297.36   298.01   300.81   303.08   303.22 
207207  301.25   301.86   305.71   307.56   307.65 
207208  301.24   301.31   306.10   307.75   308.39 
207209  296.95   297.41   299.51   302.31   302.34 
207210  288.11   288.31   291.26   294.72   295.26 
207211  279.46   279.74   282.58   285.67   287.21 
207212  271.53   272.44   276.34   278.63   279.49 
207301  271.13   272.21   275.69   280.07   280.12 
207302  274.35   275.82   278.19   282.48   283.30 
207303  277.55   279.23   281.83   284.19   284.92 
207304  282.25   283.01   287.28   291.30   291.51 
207305  292.13   292.51   294.88   297.56   298.21 
207306  297.47   297.90   301.75   303.44   304.45 
207307  303.14   303.22   306.15   308.58   308.85 
207308  303.50   303.68   306.52   308.36   308.55 
207309  297.00   298.84   300.83   302.46   303.02 
207310  287.94   289.61   292.07   294.52   294.75 
207311  279.49   279.70   283.18   286.29   287.38 
207312  272.97   273.89   276.47   281.37   281.48 
207401  271.65   272.05   275.86   279.33   279.98 
207402  273.10   273.55   278.36   282.32   283.06 
207403  278.52   278.58   281.96   286.19   286.74 
207404  283.21   284.22   288.39   291.98   292.23 
207405  292.35   292.85   295.62   298.28   298.47 
207406  299.28   299.37   302.06   303.45   303.50 
207407  302.34   302.90   306.65   308.66   308.93 
207408  302.14   303.20   306.72   308.76   308.81 
207409  296.68   298.19   300.72   303.10   303.52 
207410  289.45   289.53   291.80   295.66   296.38 
207411  279.32   279.87   282.76   285.58   286.78 
207412  270.35   272.08   276.37   279.19   279.59 
207501  269.45   271.94   275.44   279.77   280.71 
207502  276.33   276.43   278.81   281.48   284.88 
207503  277.43   277.91   281.69   285.08   286.45 
207504  282.57   283.30   287.63   290.50   291.36 
207505  291.83   292.15   295.66   297.72   298.78 
207506  297.92   298.67   301.84   304.18   305.19 
207507  302.23   302.89   306.61   308.82   308.92 
207508  301.41   303.60   306.03   308.21   308.22 
207509  296.24   296.85   300.47   302.54   303.66 
207510  288.03   288.96   291.60   294.19   294.50 
207511  280.31   280.40   283.25   286.79   287.48 
207512  271.16   271.97   276.71   279.02   279.29 
207601  271.05   271.79   275.51   278.64   278.68 
207602  271.30   274.08   278.37   281.92   282.12 
207603  274.35   277.57   281.94   286.09   287.97 
207604  281.98   282.37   287.64   290.65   293.66 
207605  290.30   292.63   295.64   298.32   299.31 
207606  298.21   299.34   301.25   304.07   304.95 
207607  301.20   302.00   305.76   307.81   308.00 
207608  302.21   302.76   306.11   307.81   308.82 
207609  296.82   297.80   299.93   302.40   302.42 
207610  288.08   289.28   291.44   294.62   294.96 
207611  279.76   279.95   283.00   285.92   285.96 
207612  273.06   273.21   276.40   279.57   280.34 
207701  268.56   270.60   275.30   278.52   278.59 
207702  272.30   273.79   277.62   281.39   281.91 
207703  275.56   277.84   281.24   285.25   285.59 
207704  282.91   284.05   287.87   290.87   291.31 
207705  291.88   292.29   294.84   297.90   298.74 
207706  296.54   297.68   301.63   303.79   304.49 
207707  302.32   302.88   305.97   308.90   309.04 
207708  303.06   303.60   306.64   308.49   308.85 
207709  298.24   298.60   300.77   302.85   303.28 
207710  287.66   288.18   291.56   294.76   295.54 
207711  278.90   279.25   283.29   285.85   286.05 
207712  271.86   272.44   276.04   279.11   279.12 
207801  270.28   271.34   275.53   279.59   281.98 
207802  273.90   274.28   278.65   281.85   283.01 
207803  278.40   278.62   282.52   286.69   288.19 
207804  284.32   285.70   288.15   292.91   293.06 
207805  290.21   291.25   295.74   298.79   299.74 
207806  298.12   299.21   302.81   305.11   305.64 
207807  301.86   303.63   306.83   309.16   309.67 
207808  301.18   302.26   306.59   308.54   308.61 
207809  296.52   296.66   300.79   303.65   303.85 
207810  288.80   289.05   291.87   295.17   295.53 
207811  280.20   280.56   283.18   286.55   286.95 
207812  268.14   273.22   276.62   281.22   281.30 
207901  270.16   271.45   277.04   281.14   282.06 
207902  274.28   275.22   279.14   283.89   286.98 
207903  278.81   279.75   282.33   286.24   286.65 
207904  284.52   284.56   288.55   292.31   293.56 
207905  292.99   293.27   295.53   299.26   299.59 
207906  298.43   299.11   302.44   304.88   305.24 
207907  302.06   302.38   306.81   309.82   310.25 
207908  302.18   303.28   306.70   308.49   308.66 
207909  297.86   298.75   301.20   303.49   304.86 
207910  287.12   289.29   291.89   296.18   297.36 
207911  279.34   279.49   282.46   286.35   286.95 
207912  271.12   273.68   277.19   279.83   280.25 
208001  270.09   273.25   276.25   278.97   280.33 
208002  275.19   275.45   279.15   283.52   283.68 
208003  278.82   279.27   282.29   286.22   287.30 
208004  283.47   284.72   288.81   293.05   293.16 
208005  290.88   292.23   295.95   298.51   298.76 
208006  299.65   300.47   302.56   305.47   305.62 
208007  301.89   303.34   306.89   309.12   309.22 
208008  301.72   302.60   306.93   309.34   310.21 
208009  297.70   297.72   300.75   303.86   304.61 
208010  289.66   289.79   292.35   294.68   294.87 
208011  279.62   280.32   283.42   285.90   285.99 
208012  272.83   273.15   276.91   279.72   280.29 
