yearmoth  min	  5th	   med	    95th     max
206506  284.27   285.02   287.08   288.92   289.16 
206507  288.27   288.88   291.14   292.77   293.30 
206508  289.90   290.21   291.11   292.57   292.96 
206509  284.91   285.03   286.72   288.71   289.50 
206510  277.27   278.00   279.71   281.94   281.96 
206511  269.54   269.77   272.64   274.29   274.43 
206512  262.41   263.25   267.39   270.78   273.36 
206601  259.32   259.62   266.22   270.25   270.84 
206602  263.64   264.10   268.74   272.69   273.53 
206603  268.44   268.61   271.92   275.62   276.08 
206604  272.41   272.65   276.07   278.21   278.35 
206605  280.06   280.14   281.68   283.82   284.23 
206606  284.93   285.21   287.04   289.36   289.57 
206607  288.32   288.34   291.10   292.70   293.02 
206608  289.28   289.37   290.87   292.23   292.55 
206609  284.61   285.02   286.31   287.94   288.22 
206610  276.87   277.93   279.81   281.63   281.84 
206611  268.41   269.11   272.51   274.88   275.07 
206612  261.40   262.63   267.17   270.80   272.37 
206701  258.12   261.28   265.54   270.95   271.38 
206702  262.57   263.87   268.88   272.09   272.18 
206703  264.33   268.62   271.60   274.12   274.27 
206704  272.75   273.71   276.35   278.34   278.73 
206705  279.06   280.06   281.63   283.31   283.41 
206706  285.71   285.74   287.01   288.38   288.48 
206707  289.13   289.16   291.34   292.70   292.86 
206708  289.08   289.50   291.22   292.70   292.93 
206709  285.49   285.64   286.75   288.11   288.25 
206710  276.47   277.97   279.84   281.26   281.71 
206711  269.33   269.40   272.44   275.57   275.75 
206712  260.11   261.55   266.87   271.26   271.53 
206801  260.99   261.41   266.32   271.10   271.29 
206802  264.12   264.21   268.40   272.21   274.06 
206803  266.43   266.83   271.78   275.46   275.72 
206804  271.24   272.54   276.11   278.12   278.16 
206805  279.87   279.94   281.85   283.40   283.53 
206806  284.95   285.37   286.75   289.14   289.34 
206807  288.56   289.47   291.35   293.01   293.25 
206808  290.06   290.27   291.22   292.79   292.87 
206809  284.96   285.14   286.48   287.92   288.70 
206810  276.90   278.02   280.13   282.21   282.43 
206811  269.12   269.65   272.96   274.65   274.72 
206812  261.48   262.70   266.90   269.45   270.29 
206901  256.79   258.23   266.33   270.49   270.89 
206902  261.24   261.56   268.52   271.96   272.83 
206903  267.04   268.75   271.98   275.09   275.35 
206904  273.34   273.79   276.56   278.43   280.95 
206905  280.32   280.41   282.17   284.33   285.18 
206906  284.75   284.78   287.18   290.15   290.51 
206907  289.59   290.06   291.42   292.72   293.34 
206908  289.51   290.07   291.62   293.16   293.74 
206909  284.79   285.04   286.89   288.34   288.47 
206910  276.37   277.32   279.98   282.07   282.22 
206911  270.44   270.68   272.82   274.82   275.75 
206912  261.93   262.73   267.41   270.71   271.11 
207001  257.63   257.95   265.84   270.56   272.04 
207002  259.23   264.39   269.95   273.17   273.21 
207003  267.06   267.86   272.07   275.33   275.69 
207004  273.57   274.13   276.08   278.81   279.01 
207005  281.27   281.32   282.67   284.17   284.20 
207006  285.14   285.26   287.27   288.69   288.85 
207007  290.30   290.39   291.85   293.17   293.77 
207008  289.45   289.95   291.56   292.38   292.47 
207009  284.30   285.47   287.01   288.61   288.71 
207010  277.74   278.03   280.03   281.77   281.98 
207011  270.29   270.80   272.68   275.51   275.65 
207012  257.92   262.46   267.87   270.60   271.16 
207101  260.18   261.19   266.81   270.85   271.48 
207102  264.18   264.39   269.34   273.25   273.40 
207103  267.49   269.02   272.12   274.78   274.90 
207104  273.39   274.20   276.62   279.07   279.57 
207105  279.73   280.71   281.87   283.59   283.61 
207106  285.47   285.92   287.23   289.44   289.52 
207107  289.49   289.97   291.62   293.37   293.44 
207108  289.99   290.04   291.23   292.81   293.77 
207109  285.14   285.57   286.90   288.30   288.82 
207110  276.87   278.13   279.78   281.51   281.65 
207111  269.78   270.58   272.62   274.49   274.53 
207112  262.62   263.00   267.24   270.74   270.84 
207201  259.46   260.22   265.44   268.45   270.24 
207202  260.56   263.71   269.21   272.52   273.02 
207203  266.72   267.97   272.45   275.57   276.19 
207204  272.71   273.45   276.46   278.75   278.88 
207205  279.74   280.57   281.71   284.36   284.51 
207206  284.80   285.10   287.35   289.84   290.02 
207207  289.41   289.41   291.26   292.88   293.06 
207208  289.36   289.99   291.42   292.76   293.23 
207209  285.17   285.36   286.92   288.17   288.57 
207210  278.25   278.64   279.89   281.66   282.30 
207211  270.03   270.42   273.31   275.10   275.50 
207212  261.69   262.68   267.71   270.50   271.98 
207301  261.40   261.94   266.21   270.43   270.63 
207302  265.02   265.76   269.09   273.35   273.94 
207303  268.80   270.38   272.17   273.86   275.04 
207304  274.06   274.16   276.37   278.56   278.61 
207305  280.10   280.42   282.06   283.72   283.98 
207306  285.61   285.86   287.37   288.97   289.14 
207307  289.27   289.57   291.70   293.14   293.43 
207308  289.80   290.22   291.53   292.91   292.93 
207309  285.03   285.42   286.84   288.85   288.95 
207310  278.07   278.49   280.27   281.99   282.34 
207311  269.29   269.48   273.08   275.74   276.05 
207312  263.27   263.99   268.12   270.98   271.49 
207401  260.34   261.45   266.51   269.68   271.35 
207402  262.60   262.92   269.58   273.95   274.84 
207403  268.13   268.90   272.43   275.32   275.46 
207404  274.43   274.55   276.97   279.33   279.93 
207405  280.10   280.79   282.26   284.57   284.72 
207406  286.13   286.15   287.59   289.02   289.07 
207407  289.99   289.99   291.99   292.96   292.97 
207408  290.14   290.20   292.03   293.02   293.24 
207409  284.56   285.17   287.48   288.57   290.78 
207410  276.89   278.24   280.17   282.76   282.92 
207411  270.63   271.11   273.34   275.75   275.89 
207412  259.73   262.17   268.21   272.07   273.09 
207501  256.97   261.39   266.03   271.08   271.29 
207502  266.39   266.50   270.05   273.22   274.57 
207503  268.17   268.40   273.03   274.72   274.98 
207504  274.08   274.31   276.71   279.17   279.19 
207505  280.43   280.88   282.79   284.62   284.72 
207506  285.77   286.19   288.10   289.36   289.56 
207507  290.13   290.55   292.07   293.15   293.32 
207508  290.45   290.46   291.92   293.59   293.89 
207509  285.51   285.63   287.39   288.62   289.73 
207510  277.42   277.91   279.91   281.88   282.35 
207511  271.04   271.16   273.59   275.85   276.29 
207512  261.31   262.03   268.06   270.36   271.51 
207601  260.53   261.61   266.84   271.50   271.63 
207602  259.67   263.08   269.59   274.48   274.77 
207603  263.72   269.55   272.69   275.93   275.97 
207604  271.80   272.48   276.69   279.26   279.78 
207605  280.54   280.62   282.71   284.36   284.69 
207606  285.62   285.83   287.46   289.29   289.40 
207607  289.08   289.15   291.64   293.07   293.41 
207608  289.56   290.05   291.64   292.83   293.37 
207609  285.33   285.73   287.13   288.36   288.87 
207610  278.22   278.61   280.63   282.29   282.81 
207611  269.75   270.21   273.55   275.50   276.15 
207612  261.25   262.47   267.81   270.97   271.20 
207701  257.94   259.29   266.20   269.82   271.20 
207702  260.95   263.86   268.75   272.68   272.88 
207703  266.11   268.50   271.96   274.91   275.48 
207704  273.04   273.80   276.83   278.84   279.42 
207705  280.56   280.81   282.42   283.99   284.09 
207706  285.87   285.89   287.78   289.54   289.55 
207707  288.07   289.47   291.84   293.67   294.10 
207708  290.24   290.46   291.94   292.90   293.33 
207709  285.37   285.69   287.34   288.57   288.86 
207710  277.84   277.87   279.81   281.91   282.40 
207711  270.42   270.51   273.74   275.46   275.58 
207712  261.45   262.71   267.44   270.89   271.39 
207801  258.57   260.53   266.84   271.08   274.25 
207802  261.63   264.57   269.55   271.74   272.15 
207803  269.06   269.38   272.98   275.23   276.11 
207804  274.08   274.38   277.15   279.30   279.47 
207805  279.98   280.46   282.63   284.49   285.04 
207806  285.83   286.22   288.07   289.42   291.12 
207807  289.96   290.63   292.38   293.89   294.02 
207808  289.66   290.09   292.08   293.42   293.82 
207809  285.92   285.94   287.58   288.44   288.57 
207810  278.22   278.25   280.33   282.27   282.41 
207811  271.06   271.72   273.46   275.58   276.23 
207812  257.37   264.29   268.51   271.79   273.10 
207901  259.09   261.04   268.67   271.96   272.53 
207902  263.23   263.84   270.02   274.36   274.38 
207903  270.13   270.51   272.72   275.49   275.65 
207904  274.63   274.76   277.17   279.34   279.57 
207905  281.09   281.49   282.41   285.26   285.74 
207906  286.32   286.37   287.92   290.04   290.23 
207907  289.18   290.64   292.11   294.06   294.14 
207908  290.19   290.74   292.24   293.38   293.60 
207909  286.05   286.15   287.79   289.23   290.60 
207910  278.31   278.51   280.59   282.84   283.60 
207911  269.47   270.56   273.21   274.89   275.83 
207912  260.08   264.89   268.35   271.68   272.52 
208001  259.72   263.65   267.33   270.29   270.56 
208002  264.81   266.73   269.45   272.58   273.25 
208003  270.12   270.46   272.86   275.98   276.25 
208004  274.46   274.58   277.31   279.61   280.54 
208005  279.64   280.63   282.65   284.14   284.57 
208006  286.56   286.69   288.39   289.84   290.15 
208007  290.67   290.76   292.40   293.90   293.94 
208008  290.03   290.79   292.24   293.41   293.52 
208009  285.95   286.07   287.36   288.98   289.20 
208010  278.84   279.10   280.83   282.64   282.94 
208011  270.26   270.76   273.62   276.05   276.19 
208012  262.90   263.49   268.40   272.62   272.94 
